x-axis,3,4
second,Volt,Volt
+33.823000E-06,+16.218750000000E+00,-125.000000000E-03
+33.824000E-06,+16.374999999999E+00,-125.000000000E-03
+33.825000E-06,+16.218750000001E+00,-125.000000000E-03
+33.826000E-06,+16.374999999999E+00,-125.000000000E-03
+33.827000E-06,+16.218750000000E+00,-125.000000000E-03
+33.828000E-06,+16.218750000000E+00,-125.000000002E-03
+33.829000E-06,+16.218750000000E+00,-281.250000000E-03
+33.830000E-06,+16.218750000003E+00,-281.250000000E-03
+33.831000E-06,+16.375000000000E+00,-281.250000000E-03
+33.832000E-06,+16.374999999997E+00,-281.250000000E-03
+33.833000E-06,+16.218750000000E+00,-281.249999996E-03
+33.834000E-06,+16.218750000000E+00,-124.999999996E-03
+33.835000E-06,+16.218749999996E+00,+31.249999996E-03
+33.836000E-06,+16.062500000005E+00,-125.000000000E-03
+33.837000E-06,+16.218750000005E+00,-125.000000005E-03
+33.838000E-06,+16.374999999995E+00,-281.249999995E-03
+33.839000E-06,+16.218750000000E+00,-125.000000006E-03
+33.840000E-06,+16.218750000006E+00,-281.249999994E-03
+33.841000E-06,+16.375000000000E+00,-125.000000000E-03
+33.842000E-06,+16.375000000000E+00,-125.000000000E-03
+33.843000E-06,+16.374999999986E+00,-125.000000000E-03
+33.844000E-06,+16.062500000000E+00,-125.000000000E-03
+33.845000E-06,+16.062500000008E+00,-125.000000000E-03
+33.846000E-06,+16.218750000000E+00,-125.000000008E-03
+33.847000E-06,+16.218750000000E+00,-281.249999992E-03
+33.848000E-06,+16.218750000000E+00,-125.000000009E-03
+33.849000E-06,+16.218749999991E+00,-281.249999991E-03
+33.850000E-06,+16.062500000000E+00,-125.000000000E-03
+33.851000E-06,+16.062500000010E+00,-125.000000010E-03
+33.852000E-06,+16.218750000000E+00,-281.249999990E-03
+33.853000E-06,+16.218750000011E+00,-125.000000000E-03
+33.854000E-06,+16.375000000000E+00,-125.000000011E-03
+33.855000E-06,+16.374999999989E+00,-281.249999989E-03
+33.856000E-06,+16.218750000000E+00,-125.000000000E-03
+33.857000E-06,+16.218750000012E+00,-125.000000000E-03
+33.858000E-06,+16.375000000000E+00,-125.000000012E-03
+33.859000E-06,+16.374999999987E+00,-281.249999987E-03
+33.860000E-06,+16.218750000000E+00,-125.000000000E-03
+33.861000E-06,+16.218750000013E+00,-125.000000013E-03
+33.862000E-06,+16.375000000000E+00,-281.250000000E-03
+33.863000E-06,+16.375000000000E+00,-281.250000000E-03
+33.864000E-06,+16.374999999986E+00,-281.250000000E-03
+33.865000E-06,+16.218750000015E+00,-281.249999985E-03
+33.866000E-06,+16.375000000000E+00,-125.000000000E-03
+33.867000E-06,+16.374999999969E+00,-125.000000000E-03
+33.868000E-06,+16.062500000016E+00,-125.000000016E-03
+33.869000E-06,+16.218750000000E+00,-281.250000000E-03
+33.870000E-06,+16.218750000016E+00,-281.249999967E-03
+33.871000E-06,+16.374999999983E+00,+31.249999983E-03
+33.872000E-06,+16.218750000000E+00,-125.000000000E-03
+33.873000E-06,+16.218750000017E+00,-124.999999983E-03
+33.874000E-06,+16.374999999982E+00,+31.249999982E-03
+33.875000E-06,+16.218750000000E+00,-125.000000018E-03
+33.876000E-06,+16.218750000000E+00,-281.249999982E-03
+33.877000E-06,+16.218750000000E+00,-125.000000000E-03
+33.878000E-06,+16.218750000019E+00,-124.999999981E-03
+33.879000E-06,+16.374999999981E+00,+31.249999981E-03
+33.880000E-06,+16.218750000020E+00,-125.000000020E-03
+33.881000E-06,+16.374999999980E+00,-281.249999980E-03
+33.882000E-06,+16.218750000000E+00,-125.000000000E-03
+33.883000E-06,+16.218749999979E+00,-125.000000000E-03
+33.884000E-06,+16.062500000042E+00,-125.000000021E-03
+33.885000E-06,+16.374999999979E+00,-281.249999979E-03
+33.886000E-06,+16.218750000022E+00,-125.000000000E-03
+33.887000E-06,+16.374999999978E+00,-125.000000022E-03
+33.888000E-06,+16.218750000000E+00,-281.250000000E-03
+33.889000E-06,+16.218750000000E+00,-281.249999977E-03
+33.890000E-06,+16.218750000023E+00,-125.000000000E-03
+33.891000E-06,+16.374999999977E+00,-125.000000024E-03
+33.892000E-06,+16.218750000024E+00,-281.249999976E-03
+33.893000E-06,+16.374999999976E+00,-125.000000000E-03
+33.894000E-06,+16.218750000000E+00,-125.000000025E-03
+33.895000E-06,+16.218750000000E+00,-281.249999975E-03
+33.896000E-06,+16.218750000000E+00,-125.000000025E-03
+33.897000E-06,+16.218750000000E+00,-281.249999974E-03
+33.898000E-06,+16.218750000000E+00,-125.000000000E-03
+33.899000E-06,+16.218750000000E+00,-125.000000000E-03
+33.900000E-06,+16.218749999973E+00,-125.000000027E-03
+33.901000E-06,+16.062500000027E+00,-281.249999973E-03
+33.902000E-06,+16.218750000000E+00,-125.000000027E-03
+33.903000E-06,+16.218750000000E+00,-281.250000000E-03
+33.904000E-06,+16.218750000000E+00,-281.250000000E-03
+33.905000E-06,+16.218750000028E+00,-281.249999943E-03
+33.906000E-06,+16.374999999971E+00,+31.249999971E-03
+33.907000E-06,+16.218749999971E+00,-125.000000000E-03
+33.908000E-06,+16.062500000029E+00,-125.000000029E-03
+33.909000E-06,+16.218750000000E+00,-281.249999970E-03
+33.910000E-06,+16.218750000030E+00,-125.000000030E-03
+33.911000E-06,+16.375000000000E+00,-281.249999970E-03
+33.912000E-06,+16.374999999939E+00,-125.000000031E-03
+33.913000E-06,+16.062500000031E+00,-281.249999969E-03
+33.914000E-06,+16.218750000000E+00,-125.000000000E-03
+33.915000E-06,+16.218750000000E+00,-125.000000032E-03
+33.916000E-06,+16.218750000000E+00,-281.250000000E-03
+33.917000E-06,+16.218750000032E+00,-281.249999935E-03
+33.918000E-06,+16.374999999967E+00,+31.249999967E-03
+33.919000E-06,+16.218750000033E+00,-125.000000033E-03
+33.920000E-06,+16.374999999967E+00,-281.249999967E-03
+33.921000E-06,+16.218750000000E+00,-124.999999966E-03
+33.922000E-06,+16.218750000000E+00,+31.249999966E-03
